cust_key,customer_id,age,gender,tenure_months,credit_score,num_products,is_churned,churn_month,clv_ltv,avg_monthly_balance,avg_ticket_res_time_hrs,total_tickets,high_severity_tickets,offers_received,offers_accepted,offer_acceptance_rate,dw_start_date,dw_end_date,is_current,geography
3353,15649744,51,Female,36,628,3,0,NULL,8979.02,124708.585,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3354,15649793,20,Male,84,658,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3355,15649853,45,Female,36,625,2,1,2024-08,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3358,15650018,43,Female,96,681,1,0,NULL,29048.93,151296.50041666668,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3359,15650026,44,Male,12,513,1,1,2024-04,1570.99,65458.11625,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3360,15650034,28,Female,12,564,2,0,NULL,0.0,0.0,NULL,2,1,3,0,0.0,2024-12-31,9999-12-31,1,France
3361,15650068,58,Male,0,511,1,0,NULL,0.0,148220.45458333334,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3362,15650086,43,Male,24,725,2,0,NULL,8029.9,167289.5491666667,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3363,15650098,40,Female,84,630,2,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3366,15650258,35,Female,24,479,1,0,NULL,5353.25,111526.1375,NULL,0,0,5,2,0.4,2024-12-31,9999-12-31,1,France
3370,15650322,34,Female,36,701,1,0,NULL,7830.88,108762.16625000005,9.095,3,2,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3371,15650351,38,Female,96,653,2,0,NULL,19310.64,100576.22791666666,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3372,15650391,29,Female,84,633,1,0,NULL,29496.35,175573.51749999996,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3373,15650424,48,Female,36,641,1,1,2024-05,10746.48,149256.70529411765,-9.465,4,3,1,0,0.0,2024-12-31,9999-12-31,1,France
3377,15650454,57,Male,60,641,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3378,15650488,48,Female,72,492,2,1,2024-06,18113.35,125787.16888888889,-6.859999999999999,4,3,3,0,0.0,2024-12-31,9999-12-31,1,France
3380,15650545,69,Male,84,849,2,0,NULL,11845.52,70509.06999999998,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3384,15650751,30,Female,72,585,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3385,15650864,42,Male,72,507,2,0,NULL,0.0,0.0,NULL,0,0,3,2,0.6666666666666666,2024-12-31,9999-12-31,1,France
3390,15651020,25,Female,72,473,2,0,NULL,15669.92,108818.92208333335,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3395,15651093,55,Female,12,707,1,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3397,15651140,32,Female,36,710,1,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3400,15651272,38,Male,60,709,3,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3402,15651315,41,Male,36,627,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3403,15651336,32,Female,48,756,1,0,NULL,0.0,0.0,NULL,2,1,2,0,0.0,2024-12-31,9999-12-31,1,France
3404,15651352,38,Female,24,529,1,1,2024-09,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3405,15651369,21,Male,12,626,2,0,NULL,0.0,0.0,6.706666666666667,3,2,0,0,NULL,2024-12-31,9999-12-31,1,France
3414,15651664,61,Female,12,615,2,1,2024-03,2534.88,105620.2,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3416,15651713,45,Male,72,684,1,0,NULL,21248.79,147561.01375,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3420,15651823,60,Female,72,590,2,1,2024-06,20944.61,145448.6661111111,NULL,3,1,0,0,NULL,2024-12-31,9999-12-31,1,France
3421,15651868,34,Male,72,672,1,0,NULL,0.0,0.0,-8.34,3,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3425,15651955,31,Male,48,603,2,0,NULL,0.0,0.0,NULL,2,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3426,15651958,27,Male,96,756,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3427,15651983,56,Female,108,591,2,1,2024-04,28447.97,131703.54625,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3430,15652069,30,Male,12,833,2,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3431,15652084,40,Male,0,515,2,0,NULL,0.0,110352.23583333334,-0.03,6,6,5,0,0.0,2024-12-31,9999-12-31,1,France
3432,15652169,35,Male,24,642,1,0,NULL,6575.47,136988.85458333333,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3433,15652180,30,Male,24,582,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3434,15652192,33,Female,108,759,2,0,NULL,33841.25,156672.46291666664,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3435,15652218,33,Male,24,750,1,0,NULL,7428.55,154761.5170833333,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3437,15652289,47,Male,48,694,3,0,NULL,0.0,0.0,NULL,0,0,3,2,0.6666666666666666,2024-12-31,9999-12-31,1,France
3438,15652320,40,Male,60,588,2,0,NULL,0.0,0.0,NULL,1,1,1,0,0.0,2024-12-31,9999-12-31,1,France
3440,15652401,36,Female,84,496,3,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3441,15652469,27,Male,12,699,2,0,NULL,0.0,0.0,-12.475,3,3,0,0,NULL,2024-12-31,9999-12-31,1,France
3442,15652527,44,Male,84,680,1,0,NULL,18471.55,109949.69333333334,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3443,15652540,31,Male,24,683,2,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3444,15652615,39,Male,96,742,1,0,NULL,27178.84,141556.4375,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3445,15652626,55,Male,48,826,1,0,NULL,11200.02,116666.85666666664,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3446,15652658,36,Male,12,721,2,0,NULL,3553.27,148053.07875000004,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3447,15652667,39,Male,108,590,2,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3448,15652674,20,Male,0,539,1,0,NULL,0.0,82071.38249999999,NULL,1,1,4,1,0.25,2024-12-31,9999-12-31,1,France
3449,15652693,26,Female,48,573,1,1,2024-03,12555.45,130785.93266666665,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3450,15652700,39,Male,72,539,3,0,NULL,0.0,0.0,NULL,2,2,3,0,0.0,2024-12-31,9999-12-31,1,France
3453,15652808,41,Female,60,774,1,0,NULL,15553.59,129613.26916666668,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3457,15652948,33,Male,48,738,1,0,NULL,8695.01,90572.97499999999,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3461,15653037,77,Male,12,609,2,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3464,15653110,42,Male,96,694,1,0,NULL,24831.67,129331.59875,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3465,15653147,35,Male,24,594,1,0,NULL,6549.9,136456.21083333332,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3467,15653251,84,Female,96,408,1,1,2024-06,17242.76,89806.04833333332,0.8749999999999999,9,6,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3474,15653448,34,Male,84,754,2,0,NULL,0.0,0.0,NULL,2,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3475,15653455,38,Female,24,648,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3477,15653547,56,Male,84,850,1,0,NULL,21632.56,128765.21791666669,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3479,15653595,51,Male,72,796,3,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3480,15653620,27,Female,96,546,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3481,15653696,28,Female,108,515,2,0,NULL,0.0,0.0,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3482,15653715,63,Female,84,602,1,0,NULL,0.0,0.0,NULL,1,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3484,15653762,39,Female,108,501,1,0,NULL,24869.35,115135.88249999996,NULL,1,1,1,0,0.0,2024-12-31,9999-12-31,1,France
3485,15653773,38,Female,84,457,1,0,NULL,26804.08,159548.09708333333,NULL,1,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3487,15653780,43,Female,60,621,2,0,NULL,0.0,0.0,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3488,15653784,37,Male,24,627,1,0,NULL,5989.76,124786.67583333336,NULL,1,1,2,0,0.0,2024-12-31,9999-12-31,1,France
3490,15653857,34,Male,24,498,1,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3494,15654000,35,Female,60,705,1,1,2024-07,0.0,0.0,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3495,15654025,51,Female,48,646,2,0,NULL,9623.01,100239.73125,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3496,15654060,41,Male,24,517,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3498,15654074,38,Male,96,653,1,0,NULL,23497.81,122384.4483333333,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3500,15654106,26,Male,96,604,2,0,NULL,28687.39,149413.47416666668,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3502,15654183,26,Female,36,738,2,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3507,15654238,40,Female,60,673,1,0,NULL,15890.78,132423.14833333335,-5.52,3,2,4,1,0.25,2024-12-31,9999-12-31,1,France
3508,15654274,37,Male,72,540,2,0,NULL,0.0,0.0,3.32,1,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3512,15654341,34,Male,96,542,1,0,NULL,19225.96,100135.22583333333,19.13,2,1,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3516,15654390,33,Male,84,640,2,1,2024-08,25321.92,150725.72449999995,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3518,15654409,34,Female,60,665,2,0,NULL,8111.56,67596.31291666666,8.826,12,6,1,0,0.0,2024-12-31,9999-12-31,1,France
3521,15654463,34,Male,48,841,3,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3522,15654489,38,Female,96,843,1,0,NULL,25821.28,134485.82083333333,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
3524,15654506,32,Male,96,514,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3525,15654519,31,Male,12,680,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3526,15654531,22,Male,60,477,2,1,2024-02,9767.52,81395.985,-7.35,1,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3533,15654673,49,Male,72,625,1,1,2024-08,25483.59,176969.39400000003,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3534,15654700,40,Female,24,523,1,1,2024-08,4888.5,101843.81149999998,NULL,0,0,5,3,0.6,2024-12-31,9999-12-31,1,France
3536,15654760,40,Male,12,811,1,0,NULL,2406.06,100252.68541666666,1.065,2,2,1,1,1.0,2024-12-31,9999-12-31,1,France
3537,15654772,47,Female,72,640,2,1,2024-01,13236.06,91917.09923076924,16.53,2,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3538,15654851,44,Male,24,748,1,0,NULL,4485.93,93456.94708333333,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3540,15654870,45,Female,96,759,2,0,NULL,0.0,0.0,1.8,3,1,1,0,0.0,2024-12-31,9999-12-31,1,France
3541,15654878,29,Male,84,450,2,0,NULL,19939.67,118688.50166666669,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3542,15654891,30,Male,72,811,2,0,NULL,0.0,0.0,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3543,15654901,51,Male,120,733,1,0,NULL,33771.2,140713.33291666667,NULL,3,1,3,0,0.0,2024-12-31,9999-12-31,1,France
3546,15654975,53,Female,0,641,2,0,NULL,0.0,119816.04375,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3547,15655007,33,Female,84,758,2,0,NULL,0.0,0.0,9.379999999999999,5,2,1,0,0.0,2024-12-31,9999-12-31,1,France
3548,15655082,48,Female,48,607,3,1,2024-09,11204.14,116709.77428571427,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,France
3550,15655171,80,Male,36,624,1,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3556,15655238,31,Female,108,668,2,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3558,15655274,29,Female,48,548,2,0,NULL,0.0,0.0,NULL,2,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3560,15655335,36,Male,12,590,1,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3561,15655339,36,Male,12,566,2,0,NULL,3409.48,142061.465,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3564,15655368,47,Male,12,672,1,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3565,15655389,41,Male,12,638,1,0,NULL,3120.09,130003.66916666669,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3568,15655464,67,Female,36,640,2,0,NULL,0.0,0.0,19.62,2,1,1,0,0.0,2024-12-31,9999-12-31,1,France
3571,15655632,27,Male,24,655,1,0,NULL,6403.92,133415.00375,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3572,15655648,25,Female,24,610,3,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3573,15655658,48,Female,24,678,2,0,NULL,0.0,0.0,-7.265,9,6,0,0,NULL,2024-12-31,9999-12-31,1,France
3574,15655774,27,Male,84,583,2,0,NULL,0.0,0.0,NULL,1,1,5,0,0.0,2024-12-31,9999-12-31,1,France
3575,15655794,36,Male,96,620,3,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3577,15655875,33,Female,36,511,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3579,15655952,47,Male,24,550,2,0,NULL,0.0,0.0,10.08,3,3,5,1,0.2,2024-12-31,9999-12-31,1,France
3582,15656009,36,Female,72,736,2,0,NULL,0.0,0.0,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3583,15656029,37,Male,72,609,2,0,NULL,0.0,0.0,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3584,15656062,33,Female,84,637,1,0,NULL,17407.2,103614.2720833333,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3587,15656100,49,Female,60,632,2,0,NULL,20754.68,172955.69791666666,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3589,15656141,39,Male,60,741,1,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3591,15656176,57,Male,120,501,3,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3593,15656249,34,Female,36,720,2,0,NULL,8625.11,119793.19375000002,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3595,15656286,33,Male,0,794,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3596,15656293,35,Male,36,786,3,0,NULL,0.0,0.0,NULL,2,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3597,15656300,29,Male,0,411,1,0,NULL,0.0,59258.16874999999,2.68,2,1,1,0,0.0,2024-12-31,9999-12-31,1,France
3601,15656333,33,Female,36,574,1,0,NULL,9716.87,134956.58333333334,6.7,2,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3603,15656417,39,Female,12,582,2,0,NULL,3208.72,133696.69249999998,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3604,15656426,42,Female,36,713,3,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3605,15656454,37,Male,72,654,1,0,NULL,11739.96,81527.52,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3606,15656471,33,Male,108,773,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3607,15656484,40,Male,48,682,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3611,15656613,34,Female,36,646,1,0,NULL,9449.12,131237.8241666667,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3612,15656627,34,Male,60,602,3,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3613,15656683,52,Male,12,551,1,1,2024-06,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3615,15656710,40,Male,48,613,1,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3616,15656717,30,Female,72,687,1,0,NULL,0.0,0.0,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3617,15656726,32,Male,60,771,1,0,NULL,7409.92,61749.36749999999,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
3620,15656840,29,Female,72,547,1,0,NULL,15100.72,104866.12791666668,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3622,15656901,59,Male,96,615,2,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3624,15656921,31,Male,48,850,2,0,NULL,0.0,0.0,-0.43,2,1,2,1,0.5,2024-12-31,9999-12-31,1,France
3626,15657085,23,Male,120,578,1,0,NULL,21744.2,90600.82416666666,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3629,15657139,40,Female,96,652,2,0,NULL,16464.84,85754.36208333334,-0.8224999999999998,12,6,5,1,0.2,2024-12-31,9999-12-31,1,France
3631,15657214,74,Male,24,601,2,0,NULL,0.0,0.0,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,France
3634,15657306,47,Female,24,567,1,1,2024-09,0.0,0.0,NULL,1,1,3,0,0.0,2024-12-31,9999-12-31,1,France
3635,15657317,32,Female,84,789,1,0,NULL,11417.55,67961.62666666669,NULL,2,1,2,0,0.0,2024-12-31,9999-12-31,1,France
3640,15657396,31,Male,108,806,1,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3641,15657439,18,Male,48,738,1,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3646,15657540,50,Male,60,578,1,0,NULL,17946.3,149552.46083333332,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3649,15657603,35,Female,72,850,2,0,NULL,11853.27,82314.40291666666,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3652,15657771,37,Male,72,537,1,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3653,15657778,33,Male,12,657,2,0,NULL,1968.79,82032.74625,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3655,15657809,55,Male,120,585,4,1,2024-09,25918.11,107992.13761904763,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3656,15657812,52,Male,12,688,1,0,NULL,0.0,0.0,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3658,15657830,43,Male,48,663,2,0,NULL,8235.69,85788.43583333334,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3660,15657881,38,Male,60,784,1,0,NULL,16796.99,139974.90458333332,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3663,15658032,39,Male,24,701,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3664,15658052,44,Female,120,626,1,1,2024-09,19203.25,80013.53,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3667,15658100,42,Female,0,695,2,0,NULL,0.0,0.0,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,France
3668,15658148,38,Male,84,657,2,0,NULL,0.0,0.0,13.18,2,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3671,15658195,34,Male,60,653,1,0,NULL,14074.29,117285.77625,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3673,15658233,41,Female,60,724,1,0,NULL,13290.76,110756.35833333332,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3674,15658240,44,Female,108,554,3,0,NULL,29039.4,134441.6525,-6.97,3,2,0,0,NULL,2024-12-31,9999-12-31,1,France
3675,15658258,43,Male,72,693,1,0,NULL,18781.07,130424.07041666667,-2.17,1,1,3,0,0.0,2024-12-31,9999-12-31,1,France
3676,15658306,68,Male,48,693,1,0,NULL,9110.63,94902.37,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3680,15658409,41,Male,60,686,3,1,2024-09,15162.37,126353.04428571428,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
3681,15658432,40,Male,72,688,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3682,15658435,27,Female,60,781,1,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3683,15658449,45,Male,108,695,2,0,NULL,9376.54,43409.90458333334,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3685,15658475,36,Male,96,834,1,1,2024-04,26836.06,139771.144375,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3686,15658485,34,Female,108,785,1,0,NULL,15201.71,70378.26625,-0.87,3,3,3,0,0.0,2024-12-31,9999-12-31,1,France
3691,15658577,37,Female,120,629,4,1,2024-02,23019.36,95913.99357142858,NULL,5,3,3,0,0.0,2024-12-31,9999-12-31,1,France
3695,15658670,38,Female,96,669,2,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3697,15658693,60,Female,24,827,2,0,NULL,0.0,0.0,-0.37,5,2,2,0,0.0,2024-12-31,9999-12-31,1,France
3699,15658768,49,Female,24,547,1,1,2024-08,0.0,0.0,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,France
3700,15658813,55,Female,84,645,2,0,NULL,0.0,0.0,NULL,1,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3701,15658852,38,Male,96,676,2,0,NULL,0.0,0.0,-2.56,10,4,2,0,0.0,2024-12-31,9999-12-31,1,France
3702,15658889,22,Male,48,689,1,1,2024-01,12997.82,135393.9569230769,0.98,3,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3708,15658969,51,Male,84,711,3,1,2024-04,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3709,15658972,40,Female,96,699,1,0,NULL,24059.7,125310.92041666668,NULL,1,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3712,15658987,46,Female,48,557,2,0,NULL,9252.72,96382.52916666663,NULL,1,1,1,0,0.0,2024-12-31,9999-12-31,1,France
3713,15659002,45,Female,72,766,2,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3714,15659031,36,Female,96,630,2,0,NULL,24363.23,126891.80624999998,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3716,15659092,50,Female,60,621,1,1,2024-08,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3718,15659098,30,Male,84,669,1,0,NULL,16484.04,98119.30708333332,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
3719,15659100,33,Male,108,605,1,0,NULL,28612.06,132463.2475,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
3720,15659105,47,Female,108,669,1,0,NULL,13232.56,61261.86666666667,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3721,15659149,39,Male,24,530,3,0,NULL,0.0,0.0,NULL,1,0,5,3,0.6,2024-12-31,9999-12-31,1,France
3722,15659175,43,Female,108,755,3,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3723,15659194,30,Male,96,628,2,0,NULL,17232.82,89754.26791666668,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3724,15659234,30,Male,36,494,1,0,NULL,6166.96,85652.19833333332,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
3728,15659327,49,Male,60,520,1,1,2024-09,14762.17,123018.06666666667,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3731,15659366,43,Male,12,807,2,1,2024-08,2565.95,106914.61250000002,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
3735,15659475,33,Female,72,597,1,0,NULL,19165.94,133096.80249999996,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
3738,15659501,38,Female,72,753,1,0,NULL,20281.36,140842.81041666667,NULL,3,1,2,0,0.0,2024-12-31,9999-12-31,1,France
3740,15659567,39,Female,108,473,2,1,2024-01,24670.43,114214.96923076922,-0.54,2,2,3,0,0.0,2024-12-31,9999-12-31,1,France
3743,15659656,35,Male,48,849,1,0,NULL,10668.54,111130.64666666667,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
3744,15659677,47,Male,96,746,2,0,NULL,27968.45,145669.02333333335,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
3746,15659710,25,Male,60,581,2,0,NULL,9717.13,80976.09000000001,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
3750,15659820,34,Female,60,614,2,0,NULL,0.0,0.0,NULL,3,2,0,0,NULL,2024-12-31,9999-12-31,1,France
3751,15659843,46,Female,72,643,2,0,NULL,0.0,0.0,10.2,7,2,0,0,NULL,2024-12-31,9999-12-31,1,France
3753,15659937,40,Female,84,703,3,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
3754,15659949,31,Male,12,850,2,0,NULL,2247.62,93650.84416666663,-3.44,8,5,0,0,NULL,2024-12-31,9999-12-31,1,France
